@RELATION CornellMovies_v2

@ATTRIBUTE positive_adjectives_count REAL
@ATTRIBUTE negative_adjectives_count REAL
@ATTRIBUTE positive_to_negative_ratio_of_adjectives_count REAL
@ATTRIBUTE positive_to_negative_ratio_of_adverbs_count REAL
@ATTRIBUTE positive_to_negative_ratio_of_verbs_count REAL
@ATTRIBUTE positive_adverbs_count_and_bigrams_with_adverbs REAL
@ATTRIBUTE negative_adverbs_count_and_bigrams_with_adverbs REAL
@ATTRIBUTE positive_verbs_count_and_bigrams_with_verbs REAL
@ATTRIBUTE negative_verbs_count_and_bigrams_with_verbs REAL
@ATTRIBUTE positive_adjectives_count_and_bigrams_with_adjectives REAL
@ATTRIBUTE negative_adjectives_count_and_bigrams_with_adjectives REAL
@ATTRIBUTE positive_to_negative_ratio_of_adjectives_count_and_bigrams_with_adjectives REAL
@ATTRIBUTE positive_to_negative_ratio_of_adverbs_count_and_bigrams_with_adverbs REAL
@ATTRIBUTE positive_to_negative_ratio_of_verbs_count_and_bigrams_with_verbs REAL
@ATTRIBUTE selected_ngrams_count REAL
@ATTRIBUTE original_document_size REAL
@ATTRIBUTE positive_unigrams_and_bigrams_count REAL
@ATTRIBUTE negative_unigrams_and_bigrams_count REAL
@ATTRIBUTE percentage_of_negated_ngrams_by_document_size REAL
@ATTRIBUTE positive_to_negative_ratio_of_unigrams_and_bigrams_count REAL
@ATTRIBUTE positive_unigrams_bigrams_and_trigrams_count REAL
@ATTRIBUTE negative_unigrams_bigrams_and_trigrams_count REAL
@ATTRIBUTE positive_to_negative_ratio_of_unigrams_bigrams_and_trigrams_count REAL
@ATTRIBUTE positive_adjectives_sum REAL
@ATTRIBUTE negative_adjectives_sum REAL
@ATTRIBUTE positive_to_negative_ratio_of_adjectives_sum REAL
@ATTRIBUTE positive_to_negative_ratio_of_adverbs_sum REAL
@ATTRIBUTE positive_to_negative_ratio_of_verbs_sum REAL
@ATTRIBUTE sum_ratio_of_positive_adjectives REAL
@ATTRIBUTE sum_ratio_of_positive_adverbs REAL
@ATTRIBUTE sum_ratio_of_positive_verbs REAL
@ATTRIBUTE sum_ratio_of_negative_adjectives REAL
@ATTRIBUTE sum_ratio_of_negative_adverbs REAL
@ATTRIBUTE sum_ratio_of_negative_verbs REAL
@ATTRIBUTE positive_adverbs_sum_and_bigrams_with_adverbs REAL
@ATTRIBUTE negative_adverbs_sum_and_bigrams_with_adverbs REAL
@ATTRIBUTE positive_verbs_sum_and_bigrams_with_verbs REAL
@ATTRIBUTE negative_verbs_sum_and_bigrams_with_verbs REAL
@ATTRIBUTE positive_adjectives_sum_and_bigrams_with_adjectives REAL
@ATTRIBUTE negative_adjectives_sum_and_bigrams_with_adjectives REAL
@ATTRIBUTE positive_to_negative_ratio_of_adjectives_sum_and_bigrams_with_adjectives REAL
@ATTRIBUTE positive_to_negative_ratio_of_adverbs_sum_and_bigrams_with_adverbs REAL
@ATTRIBUTE positive_to_negative_ratio_of_verbs_sum_and_bigrams_with_verbs REAL
@ATTRIBUTE sum_ratio_of_positive_adjectives_and_bigrams_with_adjectives REAL
@ATTRIBUTE sum_ratio_of_negative_adjectives_and_bigrams_with_adjectives REAL
@ATTRIBUTE sum_ratio_of_positive_adverbs_and_bigrams_with_adverbs REAL
@ATTRIBUTE sum_ratio_of_negative_adverbs_and_bigrams_with_adverbs REAL
@ATTRIBUTE sum_ratio_of_positive_verbs_and_bigrams_with_verbs REAL
@ATTRIBUTE sum_ratio_of_negative_verbs_and_bigrams_with_verbs REAL
@ATTRIBUTE positive_unigrams_and_bigrams_sum REAL
@ATTRIBUTE negative_unigrams_and_bigrams_sum REAL
@ATTRIBUTE sum_ratio_of_positive_unigrams_and_bigrams REAL
@ATTRIBUTE sum_ratio_of_negative_unigrams_and_bigrams REAL
@ATTRIBUTE positive_to_negative_ratio_of_unigrams_and_bigrams_sum REAL
@ATTRIBUTE positive_unigrams_bigrams_and_trigrams_sum REAL
@ATTRIBUTE negative_unigrams_bigrams_and_trigrams_sum REAL
@ATTRIBUTE sum_ratio_of_positive_unigrams_bigrams_and_trigrams REAL
@ATTRIBUTE sum_ratio_of_negative_unigrams_bigrams_and_trigrams REAL
@ATTRIBUTE positive_to_negative_ratio_of_unigrams_bigrams_and_trigrams_sum REAL
@ATTRIBUTE max_rule_for_adjective REAL
@ATTRIBUTE max_rule_for_adverbs_and_bigrams_with_adverbs REAL
@ATTRIBUTE max_rule_for_verbs_and_bigrams_with_verbs REAL
@ATTRIBUTE max_rule_for_adjective_and_bigrams_with_adjectives REAL
@ATTRIBUTE max_rule_for_unigrams_and_bigrams REAL
@ATTRIBUTE max_rule_for_unigrams_bigrams_and_trigrams REAL
@ATTRIBUTE polarity {positive, negative}

@DATA
71,24,47,5,0,10,4,0,0,83,31,52,6,0,128,1750,93,35,0.00171428571429,58,93,35,58,14.9756687778,-5.0859075,9.88976127778,-0.164162666667,0,0.00855752501587,0.000235181333333,0.0,-0.00290623285714,-0.000328988571429,0.0,0.667985333333,-0.997572,0,0,17.6638006667,-7.22464416667,10.4391565,-0.329586666667,0,0.010093600381,-0.00412836809524,0.000381705904762,-0.000570041142857,0.0,0.0,18.331786,-8.22221616667,0.0104753062857,-0.0046984092381,10.1095698333,18.331786,-8.22221616667,0.0104753062857,-0.0046984092381,26.5540021667,1,0,-1,1,1,1,positive
22,8,14,0,0,1,1,0,0,23,8,15,0,0,33,337,24,9,0.0,15,24,9,15,8.08405,-1.672305,6.411745,0.02816,0,0.0239882789318,0.000244866468843,0.0,-0.00496232937685,-0.000161305637982,0.0,0.08252,-0.05436,0,0,8.23925,-1.672305,6.566945,0.02816,0,0.0244488130564,-0.00496232937685,0.000244866468843,-0.000161305637982,0.0,0.0,8.32177,-1.726665,0.0246936795252,-0.00512363501484,6.595105,8.32177,-1.726665,0.0246936795252,-0.00512363501484,10.048435,1,1,-1,1,1,1,positive
31,13,18,-1,0,0,1,0,0,31,13,18,-1,0,45,312,31,14,0.0,17,31,14,17,5.71736,-4.14801,1.56935,-0.05436,0,0.0183248717949,0.0,0.0,-0.0132949038462,-0.000174230769231,0.0,0,-0.05436,0,0,5.71736,-4.14801,1.56935,-0.05436,0,0.0183248717949,-0.0132949038462,0.0,-0.000174230769231,0.0,0.0,5.71736,-4.20237,0.0183248717949,-0.0134691346154,1.51499,5.71736,-4.20237,0.0183248717949,-0.0134691346154,9.91973,0,0,-1,0,0,0,negative
46,24,22,7,0,7,0,0,0,52,28,24,7,0,87,972,59,28,0.0,31,59,28,31,10.75109,-7.82961,2.92148,0.77365,0,0.0110607921811,0.000795936213992,0.0,-0.00805515432099,0.0,0.0,0.77365,0,0,0,11.97071,-9.524631,2.446079,0.77365,0,0.0123155452675,-0.00979900308642,0.000795936213992,0.0,0.0,0.0,12.74436,-9.524631,0.0131114814815,-0.00979900308642,3.219729,12.74436,-9.524631,0.0131114814815,-0.00979900308642,22.268991,0,1,-1,0,0,0,positive
33,16,17,1,0,2,1,0,0,36,19,17,1,0,58,444,38,20,0.0,18,38,20,18,9.71841,-4.772235,4.946175,-0.320945,0,0.0218883108108,0.000212117117117,0.0,-0.010748277027,-0.000934966216216,0.0,0.09418,-0.415125,0,0,10.9447075,-5.87604,5.0686675,-0.320945,0,0.0246502421171,-0.0132343243243,0.000212117117117,-0.000934966216216,0.0,0.0,11.0388875,-6.291165,0.0248623592342,-0.0141692905405,4.7477225,11.0388875,-6.291165,0.0248623592342,-0.0141692905405,17.3300525,1,0,-1,1,1,1,positive
15,6,9,3,0,4,0,0,0,18,6,12,4,0,28,356,22,6,0.0,16,22,6,16,4.741505,-2.516055,2.22545,0.497015,0,0.0133188342697,0.00139610955056,0.0,-0.00706757022472,0.0,0.0,0.850285,0,0,0,5.81284,-2.516055,3.296785,0.850285,0,0.0163282022472,-0.00706757022472,0.00238844101124,0.0,0.0,0.0,6.663125,-2.516055,0.0187166432584,-0.00706757022472,4.14707,6.663125,-2.516055,0.0187166432584,-0.00706757022472,9.17918,0,1,-1,0,0,0,positive
84,22,62,-2,0,0,3,0,0,98,27,71,-3,0,128,995,98,30,0.00301507537688,68,98,30,68,24.417134,-6.4728,17.944334,-0.68445,0,0.0245398331658,0.0,0.0,-0.00650532663317,-0.000687889447236,0.0,0,-0.8102775,0,0,29.768569,-8.082505,21.686064,-0.8102775,0,0.029918159799,-0.00812312060302,0.0,-0.000814349246231,0.0,0.0,29.768569,-8.8927825,0.029918159799,-0.00893746984925,20.8757865,29.768569,-8.8927825,0.029918159799,-0.00893746984925,38.6613515,0,0,-1,0,0,0,positive
25,3,22,2,0,2,1,0,0,26,5,21,1,0,34,520,28,6,0.00769230769231,22,28,6,22,4.68209666667,-1.2276,3.45449666667,0.548665,0,0.00900403205128,0.001055125,0.0,-0.00236076923077,0.0,0.0,0.548665,-0.304605,0,0,4.93827166667,-1.65670666667,3.281565,0.24406,0,0.00949667628205,-0.00318597435897,0.001055125,-0.000585778846154,0.0,0.0,5.48693666667,-1.96131166667,0.0105518012821,-0.00377175320513,3.525625,5.48693666667,-1.96131166667,0.0105518012821,-0.00377175320513,7.44824833333,1,1,-1,1,1,1,positive
26,14,12,2,0,4,0,0,0,30,15,15,4,0,49,547,34,15,0.0018281535649,19,34,15,19,8.903815,-6.931155,1.97266,0.567425,0,0.0162775411335,0.00103734003656,0.0,-0.0126712157221,0.0,0.0,0.85696875,0,0,0,10.67535375,-7.311801,3.36355275,0.85696875,0,0.0195161860146,-0.013367095064,0.00156667047532,0.0,0.0,0.0,11.5323225,-7.311801,0.0210828564899,-0.013367095064,4.2205215,11.5323225,-7.311801,0.0210828564899,-0.013367095064,18.8441235,0,1,-1,0,0,0,positive
12,12,0,4,0,4,0,0,0,17,14,3,4,0,35,356,21,14,0.00561797752809,7,21,14,7,2.96549,-1.601085,1.364405,0.63515,0,0.00833002808989,0.00178412921348,0.0,-0.00449742977528,0.0,0.0,0.63515,0,0,0,4.3698775,-2.365955,2.0039225,0.63515,0,0.0122749367978,-0.00664594101124,0.00178412921348,0.0,0.0,0.0,5.0050275,-2.365955,0.0140590660112,-0.00664594101124,2.6390725,5.0050275,-2.365955,0.0140590660112,-0.00664594101124,7.3709825,1,1,-1,1,1,1,positive
67,15,52,1,0,9,7,0,0,85,30,55,2,0,131,1405,94,37,0.0085409252669,57,94,37,57,14.7704633333,-4.56711,10.2033533333,0.20035,0,0.0105127852906,0.00046259430605,0.0,-0.00325061209964,-0.000319996441281,0.0,0.86361625,-1.14576166667,0,0,20.8209320833,-10.26544,10.5554920833,-0.282145416667,0,0.0148191687426,-0.00730636298932,0.000614673487544,-0.000815488730724,0.0,0.0,21.6845483333,-11.4112016667,0.0154338422301,-0.00812185172005,10.2733466667,21.6845483333,-11.4112016667,0.0154338422301,-0.00812185172005,33.09575,0,0,-1,0,0,0,positive
17,6,11,1,0,4,3,0,0,20,8,12,1,0,35,348,24,11,0.00574712643678,13,24,11,13,5.516865,-2.992875,2.52399,0.082225,0,0.0158530603448,0.00233433908046,0.0,-0.00860021551724,-0.00209806034483,0.0,0.81235,-0.730125,0,0,6.662135,-4.58426,2.077875,0.082225,0,0.019144066092,-0.0131731609195,0.00233433908046,-0.00209806034483,0.0,0.0,7.474485,-5.314385,0.0214784051724,-0.0152712212644,2.1601,7.474485,-5.314385,0.0214784051724,-0.0152712212644,12.78887,0,0,-1,0,0,0,positive
23,2,21,4,0,6,1,0,0,23,3,20,5,0,33,426,29,4,0.00234741784038,25,29,4,25,8.17891,-1.143945,7.034965,0.900745,0,0.0191993192488,0.00211442488263,0.0,-0.00268531690141,0.0,0.0,1.298145,-0.323365,0,0,8.17891,-1.28188875,6.89702125,0.97478,0,0.0191993192488,-0.00300912852113,0.00304728873239,-0.000759072769953,0.0,0.0,9.477055,-1.60525375,0.0222466079812,-0.00376820129108,7.87180125,9.477055,-1.60525375,0.0222466079812,-0.00376820129108,11.08230875,1,1,-1,1,1,1,positive
31,29,2,2,0,4,2,0,0,41,33,8,2,0,80,945,45,35,0.0042328042328,10,45,35,10,7.16264,-10.173435,-3.010795,-0.254455,0,0.00757951322751,0.000836783068783,0.0,-0.0107655396825,-0.00110604761905,0.0,0.79076,-1.045215,0,0,10.7039565,-12.59248,-1.8885235,-0.254455,0,0.0113269380952,-0.0133253756614,0.000836783068783,-0.00110604761905,0.0,0.0,11.4947165,-13.637695,0.012163721164,-0.0144314232804,-2.1429785,11.4947165,-13.637695,0.012163721164,-0.0144314232804,25.1324115,0,0,-1,0,0,0,positive
20,12,8,1,0,1,0,0,0,23,13,10,1,0,37,430,24,13,0.0,11,24,13,11,4.83201,-5.308185,-0.476175,0.01166,0,0.0112372325581,2.71162790698e-05,0.0,-0.0123446162791,0.0,0.0,0.01166,0,0,0,6.10962,-5.450805,0.658815,0.01166,0,0.0142084186047,-0.0126762906977,2.71162790698e-05,0.0,0.0,0.0,6.12128,-5.450805,0.0142355348837,-0.0126762906977,0.670475,6.12128,-5.450805,0.0142355348837,-0.0126762906977,11.572085,0,1,-1,0,0,0,positive
10,11,-1,3,0,4,2,0,0,14,14,0,2,0,34,464,18,16,0.0129310344828,2,18,16,2,4.05545,-3.645435,0.410015,0.54008,0,0.00874019396552,0.00128112068966,0.0,-0.00785654094828,-0.000117155172414,0.0,0.59444,-0.5131,0,0,4.63415,-5.312243,-0.678093,0.08134,0,0.00998739224138,-0.011448799569,0.00128112068966,-0.00110581896552,0.0,0.0,5.22859,-5.825343,0.011268512931,-0.0125546185345,-0.596753,5.22859,-5.825343,0.011268512931,-0.0125546185345,11.053933,0,0,-1,0,0,0,positive
69,17,52,3,0,6,3,0,0,73,18,55,3,0,100,1038,79,21,0.0,58,79,21,58,15.7948266667,-5.33328,10.4615466667,0.230195,0,0.015216596018,0.000969759152216,0.0,-0.00513803468208,-0.00074799132948,0.0,1.00661,-0.776415,0,0,17.07651,-5.56212,11.51439,0.230195,0,0.0164513583815,-0.00535849710983,0.000969759152216,-0.00074799132948,0.0,0.0,18.08312,-6.338535,0.0174211175337,-0.00610648843931,11.744585,18.08312,-6.338535,0.0174211175337,-0.00610648843931,24.421655,0,0,-1,0,0,0,positive
30,10,20,4,0,6,2,0,0,33,13,20,4,0,54,566,39,15,0.0017667844523,24,39,15,24,8.27335,-3.243195,5.030155,0.4643625,0,0.0146172261484,0.00171243816254,0.0,-0.00573002650177,-0.000892009717314,0.0,0.96924,-0.5048775,0,0,9.20996,-4.49219,4.71777,0.4643625,0,0.0162720141343,-0.00793673144876,0.00171243816254,-0.000892009717314,0.0,0.0,10.1792,-4.9970675,0.0179844522968,-0.00882874116608,5.1821325,10.1792,-4.9970675,0.0179844522968,-0.00882874116608,15.1762675,0,0,-1,0,0,0,positive
27,10,17,2,0,3,3,0,0,31,10,21,0,0,47,520,34,13,0.00576923076923,21,34,13,21,8.948245,-3.830655,5.11759,0.246668333333,0,0.0172081634615,0.00127267948718,0.0,-0.00736664423077,-0.000798317307692,0.0,0.661793333333,-1.15459833333,0,0,10.41914125,-3.830655,6.58848625,-0.492805,0,0.0200368100962,-0.00736664423077,0.00127267948718,-0.00222038141026,0.0,0.0,11.0809345833,-4.98525333333,0.0213094895833,-0.00958702564103,6.09568125,11.0809345833,-4.98525333333,0.0213094895833,-0.00958702564103,16.0661879167,0,0,-1,0,0,0,positive
18,8,10,-1,0,0,1,0,0,21,8,13,-1,0,30,362,21,9,0.0,12,21,9,12,6.31341,-2.365215,3.948195,-0.63009,0,0.017440359116,0.0,0.0,-0.00653374309392,-0.0017405801105,0.0,0,-0.63009,0,0,6.9991,-2.365215,4.633885,-0.63009,0,0.0193345303867,-0.00653374309392,0.0,-0.0017405801105,0.0,0.0,6.9991,-2.995305,0.0193345303867,-0.00827432320442,4.003795,6.9991,-2.995305,0.0193345303867,-0.00827432320442,9.994405,1,0,-1,1,1,1,positive
58,47,11,3,0,8,4,0,0,68,61,7,4,0,141,1363,76,65,0.00733675715334,11,76,65,11,13.570395,-17.68773,-4.117335,-0.462314333333,0,0.00995626925899,0.000281775984348,0.0,-0.0129770579604,-0.000620964783566,0.0,1.21288441667,-1.74071033333,0,0,16.0257825,-25.6332305,-9.607448,-0.527825916667,0,0.0117577274395,-0.0188064787234,0.000889863842015,-0.001277116899,0.0,0.0,17.2386669167,-27.3739408333,0.0126475912815,-0.0200835956224,-10.1352739167,17.2386669167,-27.3739408333,0.0126475912815,-0.0200835956224,44.61260775,0,0,-1,0,0,0,negative
21,13,8,-1,0,1,2,0,0,22,14,8,-1,0,39,332,23,16,0.0,7,23,16,7,5.66421,-3.84816,1.81605,-0.0076,0,0.017060873494,0.000248554216867,0.0,-0.0115908433735,-0.000271445783133,0.0,0.08252,-0.09012,0,0,5.92677,-4.163205,1.763565,-0.0076,0,0.0178517168675,-0.0125397740964,0.000248554216867,-0.000271445783133,0.0,0.0,6.00929,-4.253325,0.0181002710843,-0.0128112198795,1.755965,6.00929,-4.253325,0.0181002710843,-0.0128112198795,10.262615,0,1,-1,0,0,0,positive
13,14,-1,2,0,3,1,0,0,14,15,-1,2,0,33,403,17,16,0.0,1,17,16,1,3.046025,-6.5346,-3.488575,-0.172575,0,0.00755837468983,0.0010205955335,0.0,-0.0162148883375,-0.00144882133995,0.0,0.4113,-0.583875,0,0,3.18353125,-7.097175,-3.91364375,-0.172575,0,0.00789958126551,-0.0176108560794,0.0010205955335,-0.00144882133995,0.0,0.0,3.59483125,-7.68105,0.00892017679901,-0.0190596774194,-4.08621875,3.59483125,-7.68105,0.00892017679901,-0.0190596774194,11.27588125,0,0,-1,0,0,0,positive
51,28,23,3,0,3,0,0,0,56,33,23,3,0,92,748,59,33,0.0,26,59,33,26,12.0882466667,-11.817015,0.271231666667,0.30221,0,0.0161607575758,0.000404024064171,0.0,-0.0157981483957,0.0,0.0,0.30221,0,0,0,14.2202383333,-13.631799,0.588439333333,0.30221,0,0.0190110138146,-0.0182243302139,0.000404024064171,0.0,0.0,0.0,14.5224483333,-13.631799,0.0194150378788,-0.0182243302139,0.890649333333,14.5224483333,-13.631799,0.0194150378788,-0.0182243302139,28.1542473333,0,1,-1,0,0,0,positive
17,3,14,3,0,4,1,0,0,19,7,12,3,0,31,376,23,8,0.00531914893617,15,23,8,15,4.179475,-0.960225,3.21925,0.47717,0,0.011115625,0.00141364361702,0.0,-0.00255378989362,-0.000144574468085,0.0,0.53153,-0.05436,0,0,4.63416875,-3.11514,1.51902875,0.47717,0,0.0123249168883,-0.00828494680851,0.00141364361702,-0.000144574468085,0.0,0.0,5.16569875,-3.1695,0.0137385605053,-0.0084295212766,1.99619875,5.16569875,-3.1695,0.0137385605053,-0.0084295212766,8.33519875,1,1,-1,0,0,0,positive
41,19,22,6,0,10,3,0,0,47,22,25,7,0,82,816,57,25,0.00245098039216,32,57,25,32,10.7484725,-8.261025,2.4874475,0.553414166667,0,0.0131721476716,0.00104301062092,0.0,-0.0101238051471,-0.000364806985294,0.0,1.0507615,-0.7770525,0,0,13.214451875,-9.65996,3.554491875,0.273709,0,0.0161941812194,-0.0118381862745,0.00128769791667,-0.000952270220588,0.0,0.0,14.265213375,-10.4370125,0.017481879136,-0.0127904564951,3.828200875,14.265213375,-10.4370125,0.017481879136,-0.0127904564951,24.702225875,0,0,-1,0,0,0,positive
23,12,11,0,0,4,2,0,0,26,16,10,2,0,48,704,30,18,0.00426136363636,12,30,18,12,4.34541,-5.11542,-0.77001,0.165745,0,0.00617245738636,0.000785767045455,0.0,-0.00726622159091,-0.000550333806818,0.0,0.98897,-0.387435,0,0,5.78812,-8.31507625,-2.52695625,0.601535,0,0.00822176136364,-0.0118111878551,0.00140478693182,-0.000550333806818,0.0,0.0,6.77709,-8.70251125,0.00962654829545,-0.0123615216619,-1.92542125,6.77709,-8.70251125,0.00962654829545,-0.0123615216619,15.47960125,0,1,-1,0,0,0,positive
15,17,-2,1,0,1,1,0,0,19,23,-4,0,0,44,441,20,24,0.0136054421769,-4,20,24,-4,4.07793,-5.08278,-1.00485,0.35327,0,0.00924700680272,0.000801065759637,0.0,-0.0115255782313,0.0,0.0,0.35327,-0.48834,0,0,6.280025,-9.07759,-2.797565,-0.13507,0,0.0142404195011,-0.0205841043084,0.000801065759637,-0.00110734693878,0.0,0.0,6.633295,-9.56593,0.0150414852608,-0.0216914512472,-2.932635,6.633295,-9.56593,0.0150414852608,-0.0216914512472,16.199225,0,0,-1,0,0,0,positive
30,7,23,-4,0,0,4,0,0,34,10,24,-4,0,48,478,34,14,0.00627615062762,20,34,14,20,7.14098,-0.86583,6.27515,-0.559605,0,0.0149392887029,0.0,0.0,-0.00181135983264,-0.00117072175732,0.0,0,-0.559605,0,0,9.3194625,-1.14577,8.1736925,-0.559605,0,0.0194967834728,-0.0023970083682,0.0,-0.00117072175732,0.0,0.0,9.3194625,-1.705375,0.0194967834728,-0.00356773012552,7.6140875,9.3194625,-1.705375,0.0194967834728,-0.00356773012552,11.0248375,1,0,-1,1,1,1,positive
24,17,7,1,0,1,0,0,0,28,18,10,1,0,47,473,29,18,0.0,11,29,18,11,7.26575,-6.60582,0.65993,0.27532,0,0.0153609936575,0.000582071881607,0.0,-0.0139657928118,0.0,0.0,0.27532,0,0,0,7.819095,-6.99617025,0.82292475,0.27532,0,0.0165308562368,-0.014791057611,0.000582071881607,0.0,0.0,0.0,8.094415,-6.99617025,0.0171129281184,-0.014791057611,1.09824475,8.094415,-6.99617025,0.0171129281184,-0.014791057611,15.09058525,0,1,-1,0,0,0,positive
45,28,17,5,0,10,3,0,0,57,30,27,7,0,100,1075,67,33,0.00372093023256,34,67,33,34,12.36574,-6.086094,6.279646,0.39943,0,0.0115030139535,0.000808293023256,0.0,-0.0056614827907,-0.000436730232558,0.0,1.10659,-0.469485,0,0,17.193549,-6.463674,10.729875,0.637105,0,0.0159939990698,-0.00601272,0.00102938604651,-0.000436730232558,0.0,0.0,18.300139,-6.933159,0.0170233851163,-0.00644945023256,11.36698,18.300139,-6.933159,0.0170233851163,-0.00644945023256,25.233298,0,0,-1,1,1,1,positive
45,16,29,0,0,2,2,0,0,46,18,28,0,0,68,572,48,20,0.0,28,48,20,28,13.93142,-7.401645,6.529775,0.08814,0,0.0243556293706,0.000311643356643,0.0,-0.0129399388112,-0.000157552447552,0.0,0.17826,-0.09012,0,0,14.21648,-8.05233,6.16415,0.08814,0,0.024853986014,-0.0140775,0.000311643356643,-0.000157552447552,0.0,0.0,14.39474,-8.14245,0.0251656293706,-0.0142350524476,6.25229,14.39474,-8.14245,0.0251656293706,-0.0142350524476,22.53719,0,1,-1,0,0,0,positive
24,8,16,0,0,3,3,0,0,26,10,16,0,0,42,418,29,13,0.00478468899522,16,29,13,16,7.03798,-3.238635,3.799345,-0.179611666667,0,0.0168372727273,0.000563429027113,0.0,-0.00774793062201,-0.000993122009569,0.0,0.430908333333,-0.797368333333,0,0,7.338084,-4.0906945,3.2473895,-0.36646,0,0.0175552248804,-0.00978635047847,0.00103088118022,-0.00190757974482,0.0,0.0,7.76899233333,-4.88806283333,0.0185861060606,-0.0116939302233,2.8809295,7.76899233333,-4.88806283333,0.0185861060606,-0.0116939302233,12.6570551667,0,0,-1,0,0,0,positive
25,12,13,2,0,4,1,0,0,32,16,16,3,0,53,469,36,17,0.00639658848614,19,36,17,19,7.10837,-3.4666275,3.6417425,0.559825,0,0.0151564392324,0.00138581023454,0.0,-0.00739152985075,-0.000192153518124,0.0,0.87073875,-0.09012,0,0,9.068455,-5.08301875,3.98543625,0.78061875,0,0.0193357249467,-0.0108379930704,0.0018565858209,-0.000192153518124,0.0,0.0,9.93919375,-5.17313875,0.0211923107676,-0.0110301465885,4.766055,9.93919375,-5.17313875,0.0211923107676,-0.0110301465885,15.1123325,0,1,-1,0,0,0,positive
22,7,15,1,0,2,2,0,0,27,11,16,0,0,42,443,29,13,0.00677200902935,16,29,13,16,5.33412,-3.529005,1.805115,0.1523,0,0.0120409029345,0.00128086907449,0.0,-0.00796615124153,-0.000937076749436,0.0,0.567425,-0.73849,0,0,6.95742,-5.90407,1.05335,-0.171065,0,0.0157052370203,-0.0133274717833,0.00128086907449,-0.00166702031603,0.0,0.0,7.524845,-6.64256,0.0169861060948,-0.0149944920993,0.882285,7.524845,-6.64256,0.0169861060948,-0.0149944920993,14.167405,0,0,-1,0,0,0,positive
22,7,15,0,0,4,4,0,0,26,10,16,0,0,44,590,30,14,0.00847457627119,16,30,14,16,7.69319,-2.9675625,4.7256275,0.35235,0,0.0130393050847,0.000842084745763,0.0,-0.00502976694915,-0.000244881355932,0.0,0.49683,-0.14448,0,0,9.2096575,-3.6412675,5.56839,0.35235,0,0.0156095889831,-0.00617163983051,0.000842084745763,-0.000244881355932,0.0,0.0,9.7064875,-3.7857475,0.0164516737288,-0.00641652118644,5.92074,9.7064875,-3.7857475,0.0164516737288,-0.00641652118644,13.492235,0,1,-1,0,0,0,positive
18,16,2,4,0,5,1,0,0,23,22,1,4,0,51,624,28,23,0.00641025641026,5,28,23,5,5.51594,-7.559415,-2.043475,0.80107,0,0.0088396474359,0.00142818910256,0.0,-0.0121144471154,-0.000144423076923,0.0,0.89119,-0.09012,0,0,6.7073,-10.924135,-4.216835,0.80107,0,0.0107488782051,-0.0175066266026,0.00142818910256,-0.000144423076923,0.0,0.0,7.59849,-11.014255,0.0121770673077,-0.0176510496795,-3.415765,7.59849,-11.014255,0.0121770673077,-0.0176510496795,18.612745,0,1,-1,0,0,0,positive
29,26,3,1,0,3,1,0,0,30,29,1,2,0,63,573,33,30,0.0,3,33,30,3,7.33066,-9.22725,-1.89659,0.49291,0,0.0127934729494,0.000993106457243,0.0,-0.0161034031414,-0.000132879581152,0.0,0.73144,-0.07614,0,0,7.72321,-11.500089,-3.776879,0.6553,0,0.0134785514834,-0.0200699633508,0.0012765095986,-0.000132879581152,0.0,0.0,8.45465,-11.576229,0.014755061082,-0.0202028429319,-3.121579,8.45465,-11.576229,0.014755061082,-0.0202028429319,20.030879,0,1,-1,0,0,0,positive
29,4,25,1,0,1,1,0,0,38,11,27,0,0,51,561,39,12,0.0160427807487,27,39,12,27,7.9983975,-1.758225,6.2401725,0.12208,0,0.0142573930481,0.0002176114082,0.0,-0.00313409090909,0.0,0.0,0.12208,-0.32174,0,0,10.837346875,-4.01598,6.821366875,-0.19966,0,0.0193179088681,-0.00715860962567,0.0002176114082,-0.000573511586453,0.0,0.0,10.959426875,-4.33772,0.0195355202763,-0.00773212121212,6.621706875,10.959426875,-4.33772,0.0195355202763,-0.00773212121212,15.297146875,0,0,-1,0,0,0,positive
18,8,10,-5,0,2,6,0,0,20,8,12,-4,0,36,427,22,14,0.0,8,22,14,8,5.3083,-3.044235,2.264065,0.00527428571429,0,0.0124316159251,0.000193255269321,0.0,-0.0071293559719,-0.000180903312145,0.0,0.35784,-0.0772457142857,0,0,6.87529,-3.044235,3.831055,0.280594285714,0,0.016101381733,-0.0071293559719,0.000838032786885,-0.000180903312145,0.0,0.0,7.23313,-3.12148071429,0.0169394145199,-0.00731025928404,4.11164928571,7.23313,-3.12148071429,0.0169394145199,-0.00731025928404,10.3546107143,1,1,-1,1,1,1,positive
19,8,11,7,0,7,0,0,0,27,9,18,7,0,43,464,34,9,0.00431034482759,25,34,9,25,6.129325,-1.14822,4.981105,1.0165,0,0.0132097521552,0.00219073275862,0.0,-0.00247461206897,0.0,0.0,1.0165,0,0,0,9.6883275,-1.5776625,8.110665,1.0165,0,0.0208800161638,-0.00340013469828,0.00219073275862,0.0,0.0,0.0,10.7048275,-1.5776625,0.0230707489224,-0.00340013469828,9.127165,10.7048275,-1.5776625,0.0230707489224,-0.00340013469828,12.28249,1,1,-1,1,1,1,negative
